week,uid_count,total_minutes,raw_sample_estimate,skipped,duration_hours,macro_event_count,best_anchor_uid,best_anchor_horizontal_std_m,per_uid_event_counts,strongest_macro_event,week_dt
2025-09-22,8,4373,183067,False,164.6,0.0,20240911194957A179458A3827373510,6.092487765879556,{'20240911194312A389747A0782527426': 5},,2025-09-22
2025-10-06,6,5976,294922,False,167.98333333333332,0.0,20240911193046A806593A5642508217,5.816344017286321,"{'20240606201439A160695A3816948226': 4, '20240606202453A933081A7836829846': 5, '20240911193046A806593A5642508217': 5, '20240911193733A012843A9994605977': 5, '20240911194957A179458A3827373510': 5}",,2025-10-06
2025-10-13,9,23434,1152997,False,167.98333333333332,0.0,20240911193046A806593A5642508217,5.16643928581967,"{'20240606181851A641973A1878250224': 1, '20240606185609A190219A4811437779': 5, '20240606201439A160695A3816948226': 5, '20240606202453A933081A7836829846': 5, '20240911193519A117375A6331369164': 5, '20240911193733A012843A9994605977': 1, '20240911194957A179458A3827373510': 5}",,2025-10-13
2025-10-20,7,14998,764829,False,167.98333333333332,0.0,20240606185609A190219A4811437779,1.171046057396188,"{'20240606201439A160695A3816948226': 5, '20240911193046A806593A5642508217': 2, '20240911193733A012843A9994605977': 2, '20240911194312A389747A0782527426': 1, '20240911194957A179458A3827373510': 2}",,2025-10-20
2025-10-27,8,53202,2650950,False,167.98333333333332,5.0,20240606185609A190219A4811437779,3.363628921732801,"{'20240606185609A190219A4811437779': 5, '20240606201439A160695A3816948226': 5, '20240606202453A933081A7836829846': 5, '20240911193046A806593A5642508217': 5, '20240911193519A117375A6331369164': 5, '20240911193733A012843A9994605977': 5, '20240911194312A389747A0782527426': 5, '20240911194957A179458A3827373510': 5}","{'time': '2025-11-01T08:00:00', 'type': 'rise', 'affected_count': 6, 'uids': ['20240606201439A160695A3816948226', '20240911193519A117375A6331369164', '20240911193046A806593A5642508217', '20240911193733A012843A9994605977', '20240911194312A389747A0782527426', '20240606185609A190219A4811437779'], 'mean_delta_pa': 178.74665650825287, 'max_delta_pa': 183.81848404255288, 'cluster_radius_m': 441.82112605917825}",2025-10-27
2025-11-03,9,26465,1298948,False,158.2,0.0,20240911194312A389747A0782527426,2.5571647216876823,"{'20240606185609A190219A4811437779': 2, '20240606201439A160695A3816948226': 3, '20240606202453A933081A7836829846': 2, '20240911193046A806593A5642508217': 5, '20240911193519A117375A6331369164': 5, '20240911193733A012843A9994605977': 3, '20240911194957A179458A3827373510': 5}",,2025-11-03
2025-11-10,9,79585,3810466,False,163.96666666666667,5.0,20240911193733A012843A9994605977,4.383363040922735,"{'20240606181851A641973A1878250224': 5, '20240606185609A190219A4811437779': 5, '20240606201439A160695A3816948226': 5, '20240606202453A933081A7836829846': 5, '20240911193046A806593A5642508217': 5, '20240911193519A117375A6331369164': 5, '20240911193733A012843A9994605977': 5, '20240911194312A389747A0782527426': 5, '20240911194957A179458A3827373510': 5}","{'time': '2025-11-13T00:00:00', 'type': 'drop', 'affected_count': 9, 'uids': ['20240606202453A933081A7836829846', '20240606185609A190219A4811437779', '20240911194312A389747A0782527426', '20240911193046A806593A5642508217', '20240606181851A641973A1878250224', '20240911193519A117375A6331369164', '20240606201439A160695A3816948226', '20240911193733A012843A9994605977', '20240911194957A179458A3827373510'], 'mean_delta_pa': 410.935791568884, 'max_delta_pa': 416.2223704268399, 'cluster_radius_m': 418.86545419256083}",2025-11-10
2025-11-17,9,66320,3012706,False,167.98333333333332,5.0,20240911193733A012843A9994605977,3.535998384610655,"{'20240606181851A641973A1878250224': 5, '20240606185609A190219A4811437779': 5, '20240606201439A160695A3816948226': 5, '20240606202453A933081A7836829846': 5, '20240911193046A806593A5642508217': 5, '20240911193519A117375A6331369164': 5, '20240911193733A012843A9994605977': 5, '20240911194312A389747A0782527426': 4, '20240911194957A179458A3827373510': 5}","{'time': '2025-11-19T00:00:00', 'type': 'drop', 'affected_count': 7, 'uids': ['20240911193519A117375A6331369164', '20240606181851A641973A1878250224', '20240606202453A933081A7836829846', '20240606185609A190219A4811437779', '20240606201439A160695A3816948226', '20240911193733A012843A9994605977', '20240911194957A179458A3827373510'], 'mean_delta_pa': 502.76173742868457, 'max_delta_pa': 523.4865448113269, 'cluster_radius_m': 314.76079714198323}",2025-11-17
2025-11-24,8,9507,421217,False,55.983333333333334,1.0,20240911193733A012843A9994605977,1.402270089319953,"{'20240606181851A641973A1878250224': 5, '20240606185609A190219A4811437779': 5, '20240606202453A933081A7836829846': 1, '20240911193046A806593A5642508217': 1, '20240911194957A179458A3827373510': 5}","{'time': '2025-11-24T08:00:00', 'type': 'drop', 'affected_count': 5, 'uids': ['20240606181851A641973A1878250224', '20240606185609A190219A4811437779', '20240606202453A933081A7836829846', '20240911193046A806593A5642508217', '20240911194957A179458A3827373510'], 'mean_delta_pa': 204.4103821660654, 'max_delta_pa': 208.66466346156085, 'cluster_radius_m': 360.9335208343591}",2025-11-24
